1.138040858429344371e+04	5.831572514633990678e-05
1.138213844964423697e+04	6.157856019177758086e-05
1.138386831499503205e+04	6.638449019953689351e-05
1.138559818034582349e+04	7.227093757658219230e-05
1.138732804569661675e+04	8.006156385917680249e-05
1.138905791104740820e+04	7.946400758109778786e-05
1.139078777639820146e+04	7.552986776052949039e-05
1.139251764174899654e+04	6.115715417938843773e-05
1.139424750709978798e+04	4.549892202877919042e-05
1.139597737245058124e+04	3.179807140138931373e-05
1.139770723780137268e+04	2.007230364693465678e-05
1.139943710315216777e+04	1.012527482697396530e-05
1.140116696850296103e+04	4.422616400887721872e-06
1.140289683385375247e+04	-5.575226879333923459e-06
1.140462669920454573e+04	-1.386172545416917111e-05
1.140635656455534081e+04	-1.767013048815810556e-06
1.140808642990613225e+04	8.557781019071823638e-06
1.140981629525692551e+04	1.429487356408303163e-05
1.141154616060771696e+04	1.066266640794212193e-05
1.141327602595851022e+04	1.769849617167494615e-05
1.141500589130930530e+04	1.553135415240041004e-05
1.141673575666009674e+04	2.405879140698635071e-05
1.141846562201089000e+04	1.564436234328016458e-05
1.142019548736168144e+04	2.812100663816013871e-05
1.142192535271247652e+04	5.321201116405309883e-05
1.142365521806326979e+04	6.488201002693053218e-05
1.142538508341406123e+04	6.074308794301071365e-05
1.142711494876485449e+04	5.378673161736221604e-05
1.142884481411564593e+04	4.988969704017361009e-05
1.143057467946644101e+04	3.262178635249838698e-05
1.143230454481723427e+04	6.385192894913556004e-05
1.143403441016802572e+04	5.199862350595290159e-05
1.143576427551881898e+04	3.103910492594205207e-05
1.143749414086961224e+04	3.684521404105216584e-05
1.143922400622040550e+04	4.433237612833730622e-05
1.144095387157119876e+04	4.037214517056220229e-05
1.144268373692199020e+04	4.734349493796510735e-05
1.144441360227278346e+04	7.506798840426642415e-05
1.144614346762357673e+04	7.877559286608625195e-05
1.144787333297436999e+04	1.144230679553212733e-04
1.144960319832516325e+04	5.740296441984516244e-05
1.145133306367595469e+04	-9.684095108166131745e-06
1.145306292902674977e+04	-1.181922914032561354e-05
1.145479279437754121e+04	-2.274827713356619696e-05
1.145652265972833447e+04	-3.345824083561588539e-05
1.145825252507912774e+04	-1.414638346914297816e-05
1.145998239042992100e+04	3.101928649265862589e-05
1.146171225578071426e+04	3.751121353635449268e-05
1.146344212113150570e+04	2.254416691717819226e-05
1.146517198648229896e+04	1.677711024471722362e-05
1.146690185183309222e+04	1.592177533661224734e-05
1.146863171718388548e+04	2.669707862531419800e-05
1.147036158253467875e+04	3.149230950870318831e-05
1.147209144788547019e+04	3.673155115105305763e-05
1.147382131323626345e+04	5.687301103805200567e-05
1.147555117858705853e+04	4.941538667500217818e-05
1.147728104393784997e+04	5.079650683137775603e-05
1.147901090928864323e+04	6.351530101694223877e-05
1.148074077463943468e+04	8.461684211323963235e-05
1.148247063999022794e+04	8.316849224847088070e-05
1.148420050534102302e+04	7.269599986785762547e-05
1.148593037069181446e+04	7.485318018126205101e-05
1.148766023604260772e+04	8.017258750072839540e-05
1.148939010139339916e+04	7.530842778403291958e-05
1.149111996674419424e+04	5.052574011685966645e-05
1.149284983209498751e+04	4.854423703972251440e-05
1.149457969744577895e+04	3.572802650702027339e-05
1.149630956279657221e+04	3.190573151022141557e-06
1.149803942814736729e+04	-2.000082152910521299e-05
1.149976929349815873e+04	-2.604226421346584968e-05
1.150149915884895199e+04	-1.210549825472555761e-05
1.150322902419974344e+04	2.292936277463183075e-05
1.150495888955053670e+04	3.736316375492243117e-05
1.150668875490133178e+04	4.572348405506298250e-05
1.150841862025212322e+04	5.960891794314901243e-05
1.151014848560291648e+04	6.136849435363478226e-05
1.151187835095370792e+04	5.791805832391957033e-05
1.151360821630450300e+04	4.902499924679208496e-05
1.151533808165529626e+04	3.774109710635047057e-05
1.151706794700608771e+04	4.015701638120393107e-05
1.151879781235688097e+04	4.556818509851519100e-05
1.152052767770767241e+04	3.988941372610138949e-05
1.152225754305846749e+04	3.415840121107727401e-05
1.152398740840926075e+04	1.887808934761617681e-05
1.152571727376005219e+04	1.813577991103593849e-05
1.152744713911084546e+04	1.810249340791759187e-05
1.152917700446163872e+04	1.165897946781604662e-05
1.153090686981243198e+04	2.806993082435266002e-05
1.153263673516322342e+04	2.118246451953880930e-05
1.153436660051401668e+04	-4.809515474601372517e-06
1.153609646586481176e+04	-2.336546348706280702e-05
1.153782633121560320e+04	-3.325027290057185937e-05
1.153955619656639647e+04	-3.033458411214059818e-05
1.154128606191718791e+04	-9.831070288210982770e-06
1.154301592726798117e+04	1.229444833697284061e-05
1.154474579261877625e+04	4.831355154091523029e-05
1.154647565796956769e+04	1.005267759966187754e-04
1.154820552332036095e+04	9.826167898072904906e-05
1.154993538867115240e+04	8.299998227287777846e-05
1.155166525402194748e+04	6.482324613151473200e-05
1.155339511937274074e+04	6.378089266354875419e-05
1.155512498472353218e+04	6.054039630961765032e-05
1.155685485007432544e+04	4.912687801968418377e-05
1.155858471542511688e+04	4.296271257917161259e-05
1.156031458077591196e+04	3.487387446464654413e-05
1.156204444612670522e+04	2.724244071591652759e-05
1.156377431147749667e+04	2.786191005727013952e-05
1.156550417682828993e+04	3.517336718509895979e-05
1.156723404217908501e+04	3.813144501985445427e-05
1.156896390752987645e+04	4.552885229762383603e-05
1.157069377288066971e+04	5.413992614197344635e-05
1.157242363823146115e+04	5.003466642841682100e-05
1.157415350358225623e+04	5.323305740676934409e-05
1.157588336893304950e+04	3.913990209638827677e-05
1.157761323428384094e+04	4.162455702319425941e-05
1.157934309963463420e+04	5.072700679593350318e-05
1.158107296498542564e+04	6.394809031651342839e-05
1.158280283033622072e+04	7.066310948552146298e-05
1.158453269568701398e+04	9.191814439619072023e-05
1.158626256103780543e+04	1.017322359751483786e-04
1.158799242638859869e+04	1.345678184516420047e-04
1.158972229173939195e+04	1.572908005606558869e-04
1.159145215709018521e+04	1.623946380903293308e-04
1.159318202244097847e+04	1.580693722483141441e-04
1.159491188779176991e+04	1.252530019876192452e-04
1.159664175314256318e+04	9.876924357196560503e-05
1.159837161849335644e+04	6.313233823778823276e-05
1.160010148384414970e+04	3.391867573209207654e-05
1.160183134919494296e+04	8.574769353652552219e-06
1.160356121454573440e+04	5.017321510285940227e-05
1.160529107989652948e+04	8.470800454654703381e-05
1.160702094524732092e+04	1.131035293807335085e-04
1.160875081059811419e+04	1.297956557633337033e-04
1.161048067594890745e+04	1.310565994468402564e-04
1.161221054129969889e+04	1.285854102544292405e-04
1.161394040665049397e+04	1.136197194069926610e-04
1.161567027200128541e+04	8.797560913505826814e-05
1.161740013735207867e+04	7.953719556135841525e-05
1.161913000270287193e+04	6.911667966778408333e-05
1.162085986805366520e+04	7.211647688295968789e-05
1.162258973340445846e+04	5.560945291323031914e-05
1.162431959875524990e+04	5.841304952854138165e-05
1.162604946410604316e+04	5.662552060573357911e-05
1.162777932945683824e+04	6.697708904558993164e-05
1.162950919480762968e+04	8.241406147992298703e-05
1.163123906015842294e+04	9.521838990970639177e-05
1.163296892550921439e+04	1.089570764851948125e-04
1.163469879086000765e+04	9.538583068334662149e-05
1.163642865621080273e+04	9.080500026688748680e-05
1.163815852156159417e+04	6.970026800231360602e-05
1.163988838691238743e+04	7.541291767806132355e-05
1.164161825226317887e+04	7.359417704810508609e-05
1.164334811761397395e+04	7.746128449150692678e-05
1.164507798296476722e+04	4.284378586668957699e-05
1.164680784831555866e+04	3.250636776981217970e-05
1.164853771366635192e+04	8.322671139893340637e-06
1.165026757901714336e+04	-5.391253706703259211e-06
1.165199744436793844e+04	1.240172870567793090e-05
1.165372730971873170e+04	4.174401147459757026e-05
1.165545717506952315e+04	6.092364065948774018e-05
1.165718704042031641e+04	9.744826616546033789e-05
1.165891690577111149e+04	8.947848642674453205e-05
1.166064677112190293e+04	6.045645791357307256e-05
1.166237663647269619e+04	6.606800564277662919e-05
1.166410650182348763e+04	5.265394698597272380e-05
1.166583636717428089e+04	6.476115214543162811e-05
1.166756623252507597e+04	8.119904943775142509e-05
1.166929609787586742e+04	9.065681542047953202e-05
1.167102596322666068e+04	8.766358734548423742e-05
1.167275582857745212e+04	1.014263745656934041e-04
1.167448569392824720e+04	8.849443755443002230e-05
1.167621555927904046e+04	7.741562958975246010e-05
1.167794542462983190e+04	7.737520743517431335e-05
1.167967528998062517e+04	8.890879658503882685e-05
1.168140515533141843e+04	1.073453053806628244e-04
1.168313502068221169e+04	1.218433106366770312e-04
1.168486488603300495e+04	1.182079040304349861e-04
1.168659475138379639e+04	1.321131025920411995e-04
1.168832461673458965e+04	1.264757894084294644e-04
1.169005448208538292e+04	9.637332700587755642e-05
1.169178434743617618e+04	7.763704469851504669e-05
1.169351421278696944e+04	9.178282582532278121e-05
1.169524407813776088e+04	1.206905418300276340e-04
1.169697394348855596e+04	1.519440762803314106e-04
1.169870380883934740e+04	1.841011279326165045e-04
1.170043367419014066e+04	1.933569006648569281e-04
1.170216353954093211e+04	2.020193268426215489e-04
1.170389340489172719e+04	1.715502388193765153e-04
1.170562327024252045e+04	1.321105374811776820e-04
1.170735313559331189e+04	1.063612020512508596e-04
1.170908300094410515e+04	1.083917171815908069e-04
1.171081286629489659e+04	1.000006001934574252e-04
1.171254273164569167e+04	8.683709639178667852e-05
1.171427259699648494e+04	6.794167202212004564e-05
1.171600246234727638e+04	4.629217156123003555e-05
1.171773232769806964e+04	3.966407835849213113e-05
1.171946219304886472e+04	4.086532437906441719e-05
1.172119205839965616e+04	5.036422417654896812e-05
1.172292192375044942e+04	7.202609092466172530e-05
1.172465178910124087e+04	1.062223131575210739e-04
1.172638165445203413e+04	1.077799323964061902e-04
1.172811151980282921e+04	9.366087737446547341e-05
1.172984138515362065e+04	8.574039710601577026e-05
1.173157125050441391e+04	7.418675847130329869e-05
1.173330111585520535e+04	7.142397479329928595e-05
1.173503098120600043e+04	7.615200040229789039e-05
1.173676084655679369e+04	7.558356981592876007e-05
1.173849071190758514e+04	7.584185494937517851e-05
1.174022057725837840e+04	6.526684027322938227e-05
1.174195044260916984e+04	6.366282798269263642e-05
1.174368030795996492e+04	6.755882039732841963e-05
1.174541017331075818e+04	7.747416553224612413e-05
1.174714003866154962e+04	8.955612104825200984e-05
1.174886990401234289e+04	1.096556595190947793e-04
1.175059976936313797e+04	1.269324178153342616e-04
1.175232963471392941e+04	1.373706935466277286e-04
1.175405950006472267e+04	1.389846822625700985e-04
1.175578936541551411e+04	1.262228107917748635e-04
1.175751923076630919e+04	1.064782132037998493e-04
1.175924909611710063e+04	9.210260900423348357e-05
1.176097896146789390e+04	8.941879146053498522e-05
1.176270882681868716e+04	9.438594132119145722e-05
1.176443869216947860e+04	1.158968829816184212e-04
1.176616855752027368e+04	1.256350968644283426e-04
1.176789842287106512e+04	1.158049732629616016e-04
1.176962828822185838e+04	1.065070044798973985e-04
1.177135815357265164e+04	8.611000791477107976e-05
1.177308801892344491e+04	5.885051454082264929e-05
1.177481788427423817e+04	4.865088046706266510e-05
1.177654774962502961e+04	6.054966756149243214e-05
1.177827761497582287e+04	7.864697672526233408e-05
1.178000748032661613e+04	1.047912279196259013e-04
1.178173734567740939e+04	1.081630668006253486e-04
1.178346721102820266e+04	1.075780332732669464e-04
1.178519707637899410e+04	1.293033218356755059e-04
1.178692694172978736e+04	1.454091029562029061e-04
1.178865680708058244e+04	1.464827903893783749e-04
1.179038667243137388e+04	1.471301595867112325e-04
1.179211653778216714e+04	1.506200137476144474e-04
1.179384640313295859e+04	1.440663995223302437e-04
1.179557626848375185e+04	1.198862756666139225e-04
1.179730613383454693e+04	1.038345959339253850e-04
1.179903599918533837e+04	1.113775429163005272e-04
1.180076586453613163e+04	1.101038171605940325e-04
1.180249572988692307e+04	1.100197619386199905e-04
1.180422559523771815e+04	1.106611288037263278e-04
1.180595546058851141e+04	1.108861441627748525e-04
1.180768532593930286e+04	1.144161811303223263e-04
1.180941519129009612e+04	1.052352176767726755e-04
1.181114505664089120e+04	9.582031344067520320e-05
1.181287492199168264e+04	9.707117512372520629e-05
1.181460478734247590e+04	9.650572731493862067e-05
1.181633465269326734e+04	7.605392503716836353e-05
1.181806451804406061e+04	6.684769976779311425e-05
1.181979438339485569e+04	7.192178907984651251e-05
1.182152424874564713e+04	7.508282958696452323e-05
1.182325411409644039e+04	7.564954102284783977e-05
1.182498397944723183e+04	6.942410848453331885e-05
1.182671384479802691e+04	6.963329604082969717e-05
1.182844371014882017e+04	7.520143087962473209e-05
1.183017357549961162e+04	8.000805146722437308e-05
1.183190344085040488e+04	8.995851131427489138e-05
1.183363330620119814e+04	1.029907929108928293e-04
1.183536317155199140e+04	1.167786424338949263e-04
1.183709303690278466e+04	1.334182145780025584e-04
1.183882290225357610e+04	1.303441073095736730e-04
1.184055276760436936e+04	1.319666368680439414e-04
1.184228263295516263e+04	1.361770459843091551e-04
1.184401249830595589e+04	1.269528634381950202e-04
1.184574236365674915e+04	1.228603375932896128e-04
1.184747222900754059e+04	1.422185137008146871e-04
1.184920209435833567e+04	1.537774974248032941e-04
1.185093195970912711e+04	1.685685381967714537e-04
1.185266182505992037e+04	1.868614482607714638e-04
1.185439169041071364e+04	1.841252606723226383e-04
1.185612155576150508e+04	1.769926723739251480e-04
1.185785142111230016e+04	1.496270073227477099e-04
1.185958128646309160e+04	1.199395855039228024e-04
1.186131115181388486e+04	1.109281042347535790e-04
1.186304101716467812e+04	1.349512194097231537e-04
1.186477088251547138e+04	1.533865514939600216e-04
1.186650074786626465e+04	1.717791187617965631e-04
1.186823061321705609e+04	1.838895001597298361e-04
1.186996047856784935e+04	1.953711998541210557e-04
1.187169034391864261e+04	1.936706492090363094e-04
1.187342020926943587e+04	1.682755928230862588e-04
1.187515007462022913e+04	1.645803927762103189e-04
1.187687993997102058e+04	1.497877334257805785e-04
1.187860980532181384e+04	1.325062763744313784e-04
1.188033967067260892e+04	1.320056622244834008e-04
1.188206953602340036e+04	1.260389016262100821e-04
1.188379940137419362e+04	1.356191938840488071e-04
1.188552926672498506e+04	1.552145172337322798e-04
1.188725913207578014e+04	1.697297662043075481e-04
1.188898899742657341e+04	1.757803467018821024e-04
1.189071886277736485e+04	1.877933243329308558e-04
1.189244872812815811e+04	1.774659651151755174e-04
1.189417859347894955e+04	1.395282120406898937e-04
1.189590845882974463e+04	1.329661377854646654e-04
1.189763832418053789e+04	1.258407590848575810e-04
1.189936818953132934e+04	1.409924975282316612e-04
1.190109805488212260e+04	1.528737139333426589e-04
1.190282792023291768e+04	1.619415082116203294e-04
1.190455778558370912e+04	1.660896651142599071e-04
1.190628765093450238e+04	1.605892423583590118e-04
1.190801751628529382e+04	1.546411185539878740e-04
1.190974738163608708e+04	1.350665501866083872e-04
1.191147724698688216e+04	1.263007624355725559e-04
1.191320711233767361e+04	1.310220581136667178e-04
1.191493697768846687e+04	1.333515051233423281e-04
1.191666684303925831e+04	1.372986039108807206e-04
1.191839670839005339e+04	1.456967009787939540e-04
1.192012657374084665e+04	1.455683953236826429e-04
1.192185643909163809e+04	1.445961478263443553e-04
1.192358630444243136e+04	1.629681860983873401e-04
1.192531616979322280e+04	1.803912536820481477e-04
1.192704603514401788e+04	1.794099129388359139e-04
1.192877590049481114e+04	1.716745573918846248e-04
1.193050576584560258e+04	1.636120792960652024e-04
1.193223563119639584e+04	1.643810810648782365e-04
1.193396549654718910e+04	1.705164718092686341e-04
1.193569536189798237e+04	1.764579328042376960e-04
1.193742522724877381e+04	1.923602213698539067e-04
1.193915509259956707e+04	1.959684350548572974e-04
1.194088495795036215e+04	2.146263217424912526e-04
1.194261482330115359e+04	1.998070640405549565e-04
1.194434468865194685e+04	1.753442030488180144e-04
1.194607455400273830e+04	1.770695747881523719e-04
1.194780441935353156e+04	1.746473593502700233e-04
1.194953428470432664e+04	2.014687807201200661e-04
1.195126415005511808e+04	2.124374123269382169e-04
1.195299401540591134e+04	2.280830182471336402e-04
1.195472388075670278e+04	2.363028728271556866e-04
1.195645374610749786e+04	2.666036447353124696e-04
1.195818361145829113e+04	2.860897108584029621e-04
1.195991347680908257e+04	3.166068979373925021e-04
1.196164334215987583e+04	3.554470701573274848e-04
1.196337320751067091e+04	3.871995466693694578e-04
1.196510307286146235e+04	4.394252715196247244e-04
1.196683293821225561e+04	4.600260449028619088e-04
1.196856280356304705e+04	4.370015708176936894e-04
1.197029266891384032e+04	4.122059203798015756e-04
1.197202253426463540e+04	3.975218117991865391e-04
1.197375239961542684e+04	3.817918941778544045e-04
1.197548226496622010e+04	3.545643870287384057e-04
1.197721213031701154e+04	3.425516015268239775e-04
1.197894199566780662e+04	3.509660057363262094e-04
1.198067186101859988e+04	3.782606097226335479e-04
1.198240172636939133e+04	3.749652828297922458e-04
1.198413159172018459e+04	3.578212567713228744e-04
1.198586145707097603e+04	3.817321062289883576e-04
1.198759132242177111e+04	3.925724827144564007e-04
1.198932118777256437e+04	3.937618286107692593e-04
1.199105105312335581e+04	3.676186797278849835e-04
1.199278091847414908e+04	3.348818435447448866e-04
1.199451078382494234e+04	2.978799157823576330e-04
1.199624064917573560e+04	2.115889167171318050e-04
1.199797051452652886e+04	1.196341401467981651e-04
1.199970037987732030e+04	7.154966163949272144e-05
1.200143024522811356e+04	8.010915140827803375e-05
1.200316011057890682e+04	1.025179795497278921e-04
1.200488997592970009e+04	1.533826600379357952e-04
1.200661984128049335e+04	2.107181898711725878e-04
1.200834970663128479e+04	2.527890359735255991e-04
1.201007957198207987e+04	2.723539762682144084e-04
1.201180943733287131e+04	2.419557453122093797e-04
1.201353930268366457e+04	2.059387690130790385e-04
1.201526916803445783e+04	1.865013628401779831e-04
1.201699903338525110e+04	1.641273267794587671e-04
1.201872889873604436e+04	1.421729179910649794e-04
1.202045876408683580e+04	1.440893960174003188e-04
1.202218862943762906e+04	1.353222741775695400e-04
1.202391849478842232e+04	1.660257873472652766e-04
1.202564836013921558e+04	2.128090946565510452e-04
1.202737822549000884e+04	2.435948040390631657e-04
1.202910809084080029e+04	2.671764417427485456e-04
1.203083795619159355e+04	2.711287959806102377e-04
1.203256782154238863e+04	2.355637900310185179e-04
1.203429768689318007e+04	2.015327875882640639e-04
1.203602755224397333e+04	1.491850169241428891e-04
1.203775741759476477e+04	1.006506661747753710e-04
1.203948728294555985e+04	1.188908682791813779e-04
1.204121714829635312e+04	1.344774044228880076e-04
1.204294701364714456e+04	1.278810906378400518e-04
1.204467687899793782e+04	1.305803511703003449e-04
1.204640674434872926e+04	1.327377548823627414e-04
1.204813660969952434e+04	1.390594274629302577e-04
1.204986647505031760e+04	1.866510349404978952e-04
1.205159634040110905e+04	2.348666391055071476e-04
1.205332620575190231e+04	2.745985709609281974e-04
1.205505607110269375e+04	2.946102847062074485e-04
1.205678593645348883e+04	2.893111895048317440e-04
1.205851580180428209e+04	2.606921652492160887e-04
1.206024566715507353e+04	2.017954771509920591e-04
1.206197553250586679e+04	1.606430161291289840e-04
1.206370539785666188e+04	1.356057529083320480e-04
1.206543526320745332e+04	1.647961787311232572e-04
1.206716512855824658e+04	1.816173771769188407e-04
1.206889499390903802e+04	1.962608040111914675e-04
1.207062485925983310e+04	1.953850501561850460e-04
1.207235472461062636e+04	1.971792186527565084e-04
1.207408458996141781e+04	1.978320790307242383e-04
1.207581445531221107e+04	1.833111114361368147e-04
1.207754432066300251e+04	2.075903803243227177e-04
1.207927418601379759e+04	2.177376761537726940e-04
1.208100405136459085e+04	2.245587229184281639e-04
1.208273391671538229e+04	2.384148528419463130e-04
1.208446378206617555e+04	2.329637114342789864e-04
1.208619364741696882e+04	2.194060854486628003e-04
1.208792351276776208e+04	2.137333307889739253e-04
1.208965337811855534e+04	2.109194046642697083e-04
1.209138324346934678e+04	2.041944273050854027e-04
1.209311310882014186e+04	2.085563451253182304e-04
1.209484297417093330e+04	2.111111126248273705e-04
1.209657283952172656e+04	2.146124017457975292e-04
1.209830270487251983e+04	2.316506537396506495e-04
1.210003257022331127e+04	2.464942261256341562e-04
1.210176243557410635e+04	2.441897843327425419e-04
1.210349230092489779e+04	2.277103916580518021e-04
1.210522216627569105e+04	2.243784211454599893e-04
1.210695203162648249e+04	1.977341379865175854e-04
1.210868189697727757e+04	1.795940796899377426e-04
1.211041176232807084e+04	1.810791089601451655e-04
1.211214162767886228e+04	1.979387886812695313e-04
1.211387149302965554e+04	2.326643707711718422e-04
1.211560135838044698e+04	2.453900104830346405e-04
1.211733122373124206e+04	2.367866530194481735e-04
1.211906108908203532e+04	1.162848726718301168e-04
1.212079095443282677e+04	4.257437814110756765e-05
1.212252081978362003e+04	-2.642796580580826298e-05
1.212425068513441511e+04	-5.845323842573030802e-05
1.212598055048520655e+04	-2.928044030395116743e-05
1.212771041583599981e+04	4.827257139410274286e-05
1.212944028118679125e+04	1.487047228607926447e-04
1.213117014653758451e+04	2.321739178678021236e-04
1.213290001188837959e+04	2.654526566823705962e-04
1.213462987723917104e+04	1.401483393283854727e-04
1.213635974258996430e+04	1.149562011974911103e-04
1.213808960794075574e+04	8.019518201241005416e-05
1.213981947329155082e+04	8.623981381073960763e-05
1.214154933864234408e+04	1.145954124774858657e-04
1.214327920399313552e+04	1.214513091752583793e-04
1.214500906934392879e+04	1.494610844774018916e-04
1.214673893469472387e+04	1.982379573435828594e-04
1.214846880004551531e+04	1.610093769624329919e-04
1.215019866539630857e+04	1.268509505739502490e-04
1.215192853074710001e+04	9.820624273811865562e-05
1.215365839609789327e+04	8.930022091860009316e-05
1.215538826144868835e+04	1.195486608684039748e-04
1.215711812679947980e+04	1.552454814269963942e-04
1.215884799215027306e+04	1.786689680078304594e-04
1.216057785750106450e+04	2.091725479645311541e-04
1.216230772285185958e+04	2.356223006163368381e-04
1.216403758820265102e+04	2.460467806921320163e-04
1.216576745355344428e+04	2.341683425087631980e-04
1.216749731890423755e+04	2.146428757369819775e-04
1.216922718425503081e+04	2.197283643511137134e-04
1.217095704960582407e+04	2.159514248162486185e-04
1.217268691495661551e+04	2.171320713822942616e-04
1.217441678030740877e+04	2.277604004378053389e-04
1.217614664565820203e+04	2.327781148015106369e-04
1.217787651100899529e+04	2.241314157682099259e-04
1.217960637635978856e+04	2.058915986317223562e-04
1.218133624171058000e+04	1.825118304887743230e-04
1.218306610706137326e+04	1.768462073378448442e-04
1.218479597241216652e+04	1.714391807983832190e-04
1.218652583776295978e+04	1.657351281004881957e-04
1.218825570311375304e+04	1.703654974510977966e-04
1.218998556846454449e+04	1.860605731075128805e-04
1.219171543381533775e+04	2.247966475350533355e-04
1.219344529916613283e+04	2.438670217347269076e-04
1.219517516451692427e+04	2.505895905875314168e-04
1.219690502986771753e+04	2.480659127665110330e-04
1.219863489521850897e+04	2.575709539027455728e-04
1.220036476056930405e+04	2.556427788156059085e-04
1.220209462592009731e+04	2.239970451819784693e-04
1.220382449127088876e+04	1.914352599158772317e-04
1.220555435662168202e+04	1.767917817952209363e-04
1.220728422197247346e+04	1.958691376157792232e-04
1.220901408732326854e+04	2.219675727534065491e-04
1.221074395267406180e+04	2.416059846919462427e-04
1.221247381802485324e+04	2.440755649456376446e-04
1.221420368337564651e+04	2.580112209847849891e-04
1.221593354872644159e+04	2.614807280501420077e-04
1.221766341407723303e+04	2.447090447033825611e-04
1.221939327942802629e+04	2.243623363216849971e-04
1.222112314477881773e+04	2.106732295168837771e-04
1.222285301012961281e+04	1.603990233179499814e-04
1.222458287548040607e+04	1.749251077440891868e-04
1.222631274083119752e+04	1.889103023559094395e-04
1.222804260618199078e+04	1.703632092750824337e-04
1.222977247153278222e+04	1.732503665212914629e-04
1.223150233688357730e+04	1.752459440004543916e-04
1.223323220223437056e+04	1.532825225146535342e-04
1.223496206758516200e+04	1.506520494812868321e-04
1.223669193293595526e+04	1.583100478248835870e-04
1.223842179828674853e+04	1.345193583379209585e-04
1.224015166363754179e+04	1.951287412685054866e-04
1.224188152898833505e+04	2.429935680363917369e-04
1.224361139433912649e+04	2.515419653649634060e-04
1.224534125968991975e+04	2.569922973058677996e-04
1.224707112504071301e+04	2.385606063336294293e-04
1.224880099039150628e+04	2.149639902420299575e-04
1.225053085574229954e+04	2.332265573995974048e-04
1.225226072109309098e+04	2.888858970850080674e-04
1.225399058644388606e+04	3.447824313633708788e-04
1.225572045179467750e+04	3.974881601171080352e-04
1.225745031714547076e+04	4.230615973642968836e-04
1.225918018249626402e+04	3.922295449059912207e-04
1.226091004784705547e+04	3.397194431428243473e-04
1.226263991319785055e+04	2.541291626215829401e-04
1.226436977854864199e+04	1.809601842246116692e-04
1.226609964389943525e+04	1.421094803224162446e-04
1.226782950925022851e+04	1.643141397932321515e-04
1.226955937460102177e+04	1.923564058740063597e-04
1.227128923995181503e+04	2.271091038418384181e-04
1.227301910530260648e+04	2.437630762608940065e-04
1.227474897065339974e+04	2.566077608274770338e-04
1.227647883600419482e+04	2.592640003543492978e-04
1.227820870135498626e+04	2.488517416062482196e-04
1.227993856670577952e+04	2.459755891606362410e-04
1.228166843205657096e+04	2.084485477866222629e-04
1.228339829740736423e+04	1.407591001673345356e-04
1.228512816275815931e+04	8.363567322776984531e-05
1.228685802810895075e+04	5.298237447222653137e-05
1.228858789345974401e+04	5.694791874280119267e-05
1.229031775881053545e+04	9.889081590919236481e-05
1.229204762416133053e+04	1.540657968073131875e-04
1.229377748951212379e+04	2.049688391509335616e-04
1.229550735486291524e+04	2.581546506378665229e-04
1.229723722021370850e+04	2.714305840747191674e-04
1.229896708556450358e+04	2.400598838277721858e-04
1.230069695091529502e+04	2.181221044608063885e-04
1.230242681626608828e+04	1.972935163329911975e-04
1.230415668161687972e+04	1.944932731562272477e-04
1.230588654696767298e+04	2.154630409585208024e-04
1.230761641231846806e+04	2.317296912370267817e-04
1.230934627766925951e+04	2.361238681675610369e-04
